Clayton Bridwell,G,681,26.2,17.4,4.4,nan,nan,nan,nan,13.0

Tanner Ham,"PG, SG",729,27.0,17.4,1.6,3.2,1.7,nan,nan,13.0

Kane Eanes,SG,550,26.2,17.4,2.7,7.7,nan,nan,nan,13.0

Sal Dean,"PG, SG",794,29.4,17.4,7.1,5.2,nan,4.0,nan,13.0

beck Willems,G,584,26.5,17.4,4.3,10.0,nan,nan,nan,13.0

Ben Smith,SF,441,18.4,17.3,nan,7.0,nan,nan,nan,13.0

Mason Strong,G,519,24.7,17.3,2.0,3.9,2.9,1.7,2.2,13.0

Ryan Cheleen,"P, G",617,28.0,17.3,1.7,13.6,1.9,3.4,3.3,13.0

Nate Helwig,"PG, SG",501,25.1,17.3,5.2,10.2,4.0,4.2,3.7,13.0

Aidan Lambert,G,646,26.9,17.3,3.2,5.8,1.8,2.5,1.9,13.0

Ben Monnig,"PG, SG",602,27.4,17.3,4.3,8.8,4.0,3.6,nan,13.0

Cole Kramer,SF,667,29.0,17.3,1.7,12.6,2.4,2.7,2.0,13.0

Wyatt Bell,"PG, SG",475,21.6,17.2,3.2,3.3,2.1,3.6,2.5,13.0

Connor Smith,nan,644,29.3,17.2,nan,nan,nan,nan,nan,13.0

Leyton Czarnecki,G,687,29.9,17.2,nan,nan,nan,nan,2.5,13.0

Kain Leisure,nan,507,28.2,17.2,1.3,3.8,1.8,3.3,nan,13.0

Cade  Daugherty,"PG, SG",818,31.5,17.2,3.0,2.4,1.4,2.2,1.3,13.0

Jalen Scott,PG,525,22.8,17.2,9.3,9.1,3.7,4.1,2.9,13.0

Joell Green,PG,533,23.2,17.2,4.8,10.0,4.6,3.9,1.9,13.0

Denim Johnson,SF,735,28.3,17.2,2.9,7.6,2.3,2.9,2.6,13.0

Josiah McCall,"G, PF",444,18.5,17.2,5.3,5.0,2.8,6.1,5.3,13.0

Trey Washington,"PG, SG",691,26.6,17.1,7.4,7.9,2.0,3.5,2.4,13.0

Zakelveon Gadison,"F, G",305,15.3,17.1,4.1,7.7,4.0,3.8,3.3,13.0

Nazir Gilchrist,SG,485,26.9,17.1,nan,4.4,nan,nan,nan,13.0

Ladaion Barnes,"SG, SF",691,27.6,17.1,1.2,10.7,nan,nan,nan,13.0

Jaden Jefferson,nan,695,29.0,17.1,3.3,5.8,2.1,3.6,1.9,13.0

Luke Fay,"PG, SG",465,25.8,17.1,nan,nan,nan,nan,nan,13.0

Elijah Brown,G,347,15.8,17.1,2.2,7.6,3.0,2.7,3.3,13.0

Terrence Ringo jr,"PF, C",550,28.9,17.0,1.0,9.7,0.9,3.7,3.4,13.0

Austin Brown,"G, F",500,23.8,17.0,1.9,11.3,1.2,4.1,3.8,13.0

Cade Nicholson,"SG, SF",450,23.7,17.0,2.2,5.0,1.9,2.0,2.6,13.0

Joseph Thomas,"PG, SG",788,28.1,17.0,1.6,4.6,1.3,3.9,2.2,13.0

Alex Hannah,"SF, G",574,27.3,16.9,nan,7.9,nan,2.8,3.1,13.0

Larry Brewer III,SF,367,20.4,16.9,4.0,9.2,2.6,2.8,3.8,13.0

Isaac Miller,nan,606,25.3,16.9,3.5,3.6,1.7,4.1,2.3,13.0

Justin Taylor,"PG, G",699,28.0,16.9,5.8,4.0,1.1,2.3,1.7,13.0

Love  Mikanda,"F, G",800,25.0,16.8,nan,11.6,nan,nan,nan,13.0

Parker Landsgard,F,296,14.1,16.8,1.4,6.3,0.6,3.6,3.4,13.0

Gabe Kretchman,G,491,27.3,16.7,2.8,3.8,1.8,3.5,2.6,13.0

Antonio Reynolds,SF,455,22.8,16.7,2.8,10.2,4.6,4.2,3.9,13.0

Avery Harper,"SG, PG",440,23.2,16.7,nan,10.2,nan,nan,nan,13.0

Ben Hunzeker,G,463,27.2,16.7,4.1,3.8,2.4,3.1,2.8,13.0

Kaden Howell,SG,674,29.3,16.7,nan,4.0,nan,nan,nan,13.0

Zephaniah Brunson,PF,477,20.7,16.7,2.1,7.0,0.9,2.8,1.8,13.0

Blake Munsterman,nan,624,26.0,16.7,6.7,8.4,2.8,3.0,2.9,13.0

Landen Babusiak,"PF, C",523,26.2,16.6,2.8,11.8,1.6,2.9,2.9,13.0

Tony Berger,nan,456,22.8,16.6,1.5,7.2,1.5,3.6,3.6,13.0

Gage Stevens,SG,487,25.6,16.6,0.9,3.0,0.9,4.1,3.1,13.0

Gunner Meyer,F,496,24.8,16.6,1.8,6.6,1.1,2.3,2.8,13.0

Giovanni Toscanini,SF,481,22.9,16.6,3.0,7.5,1.4,4.4,2.7,13.0

Jalen Johnson,nan,463,27.2,16.5,4.8,4.1,1.4,3.8,2.6,13.0

Avant  Coleman,G,746,27.6,16.5,2.8,5.0,2.5,3.6,1.7,13.0

Trent Carraher,nan,638,27.7,16.5,2.3,3.5,2.3,2.4,2.4,13.0

Travis Shearin,"F, C",460,23.0,16.5,2.9,10.0,1.3,2.1,2.6,13.0

Jay Dawson,"SG, PG",693,27.7,16.5,2.1,4.0,2.0,2.0,2.7,13.0

Max Howery,"PG, SG",431,25.4,16.5,5.9,nan,4.8,2.0,2.8,13.0

Devon Newman,PG,389,19.5,16.5,3.5,3.7,2.6,6.3,nan,13.0

Karlton Walton,"G, F",572,27.2,16.4,0.6,3.6,1.0,1.7,2.7,13.0

Josiah  Lamothe,"PF, SF",516,25.8,16.4,2.9,9.8,4.0,2.9,2.9,13.0

Jake Clapper,"W, F",497,27.6,16.4,1.7,6.8,2.4,3.8,2.9,13.0

Grant Brown,"PG, SF",677,29.4,16.4,6.4,7.5,nan,nan,nan,13.0

Tyler Pack,nan,517,28.7,16.4,2.8,9.3,3.0,3.1,1.5,13.0

Isaac Vaha,nan,531,25.3,16.4,2.5,7.5,2.2,1.7,2.8,13.0

Ethan Nicholson,"SF, PG",656,28.5,16.4,3.5,10.2,nan,4.7,3.0,13.0

Robby Todd,"SF, PF",461,24.3,16.4,2.8,10.6,0.8,2.2,2.7,13.0

Drew Hogan,"PG, SG",710,32.3,16.4,4.0,nan,nan,nan,nan,13.0

Drake Lewis,"PG, SG",732,30.5,16.4,3.6,6.1,nan,2.4,nan,13.0

Mason Whitworth,"G, F",525,22.8,16.3,2.6,7.0,1.6,4.8,3.7,13.0

Ketron Byrd,nan,437,21.9,16.3,6.2,6.0,4.3,4.2,2.0,13.0

Derek Keith,nan,496,23.6,16.3,1.3,6.6,2.3,1.2,2.0,13.0

Micah Foss,G,573,30.2,16.3,3.6,5.0,2.3,3.7,2.8,13.0

Anthony  Ferguson,"PG, SG",739,29.6,16.2,3.7,9.3,2.4,3.3,2.3,13.0

Jordan Stevens,F,437,21.9,16.2,2.6,9.2,0.8,3.9,3.1,13.0

Ethan Reichman,G,726,33.0,16.2,3.1,nan,1.9,5.3,1.1,13.0

Chris Hood,C,584,25.4,16.2,nan,11.3,nan,nan,nan,13.0

Matthew Gillis,PF,510,22.2,16.1,1.9,10.2,0.8,1.9,3.1,13.0

Hunter Schmidt,"C, F",385,20.3,16.1,0.2,10.5,0.7,1.6,3.0,13.0

Caden Archer,SG,447,24.8,16.1,1.6,2.8,1.9,3.1,nan,13.0

James  Hetzel ,SG,644,30.7,16.1,3.6,9.0,2.3,3.0,2.5,13.0

Keandre Nelson,"PG, SG",714,29.8,16.1,nan,5.9,nan,3.9,3.3,13.0

De?mahjae Clark,G,567,24.7,16.1,nan,nan,nan,nan,nan,13.0

Dalton Retzner,PF,419,20.0,16.0,1.5,7.5,0.8,1.8,nan,13.0

Neil Schiff,SG,461,25.6,16.0,2.4,6.2,1.9,2.8,nan,13.0

Dylan Young,G,513,27.0,16.0,3.6,5.4,1.7,5.0,1.7,13.0

Jackson Jones,G,551,22.0,16.0,2.7,3.9,1.5,3.4,2.2,13.0

Owen Hancock,nan,633,25.3,16.0,nan,6.5,nan,nan,nan,13.0

Tyler Bohannon,nan,428,16.5,16.0,nan,9.6,nan,nan,nan,13.0

Alex Klein,"G, PG",363,21.4,16.0,5.0,3.1,nan,3.9,nan,13.0

Blaine Minnier,"G, F",496,29.2,15.9,2.1,6.9,1.0,2.1,1.5,13.0

Isaac Alblas,G,691,28.8,15.9,nan,4.4,nan,5.5,nan,13.0

Justin Erb,"SG, SF",765,29.4,15.9,2.4,7.3,1.4,1.9,1.4,13.0

Austin Davis Garcia,"PG, SG",679,29.5,15.9,3.3,6.3,3.2,2.8,0.7,13.0

Isaiah  Timmons ,nan,524,19.4,15.9,2.2,6.4,2.6,4.7,4.0,13.0

Jake Jackson,"SG, PG",603,25.1,15.9,nan,nan,nan,nan,nan,13.0

Jordan Fitch,"PG, SG",752,28.9,15.8,5.9,4.3,2.2,5.0,nan,13.0

Malik Hasani,"PG, SG",469,24.7,15.8,2.6,4.8,1.2,3.8,2.7,13.0

Conner West,F,745,26.6,15.8,0.8,8.1,2.3,3.6,3.3,13.0

Reagan Mayer,nan,488,25.7,15.8,2.1,7.5,2.5,3.3,2.8,13.0

Will Vanderbeek,F,464,23.2,15.8,1.4,9.1,nan,2.1,3.5,13.0

Karl  Knighten Jr,"G, PG",574,27.3,15.8,3.0,5.7,2.2,3.2,2.5,13.0

Cameron Anderson,nan,542,31.9,15.8,6.0,nan,nan,4.5,nan,13.0

Cooper Lewis,C,727,28.0,15.8,3.1,11.9,3.7,2.2,2.2,13.0

Ashlynd Barker,PG,499,27.7,15.7,nan,nan,nan,nan,3.7,13.0

Hudson Czarnecki,nan,499,21.7,15.7,2.1,4.0,4.2,1.2,nan,13.0

Quinten Baldridge,G,1092,23.2,15.7,5.3,9.6,4.0,2.8,2.4,13.0

Aidan Wanner,nan,571,27.2,15.7,nan,4.4,nan,nan,nan,13.0

Payson Gohn,C,468,23.4,15.7,2.9,9.9,1.6,3.5,3.8,13.0

Tyler Dostin,F,501,25.1,15.6,7.7,10.7,1.2,2.9,2.4,13.0

Xazavian Simpson,"PG, SG",311,17.3,15.6,3.0,5.8,2.0,3.6,3.2,13.0

Drew Butt,"PG, SG",582,21.6,15.6,3.6,4.5,3.1,nan,nan,13.0

Rex Sunderland,G,699,26.9,15.6,4.3,nan,3.3,3.2,3.3,13.0

Myles Thoene,G,777,27.8,15.6,3.5,3.6,2.0,2.1,2.1,13.0

Gus Heichelbech,F,318,16.7,15.6,1.9,10.5,0.8,2.6,nan,13.0

Seth Mccarty,"F, PF",571,27.2,15.6,2.0,11.7,1.0,4.9,2.1,13.0

Antonio Colecio,G,717,31.2,15.6,3.6,4.2,1.9,2.8,1.8,13.0

Kyle Watkins,PG,485,25.5,15.6,4.8,6.2,4.2,2.8,2.3,13.0

Matthew Black,PG,652,27.2,15.6,6.1,nan,nan,4.0,nan,13.0

"Luke Smith
Olympus (Salt Lake City, UT)",nan,583,24.3,15.5,3.4,4.1,2.6,1.9,2.4,13.0

Dariyus  Woodson,F,726,25.9,15.5,1.3,6.4,1.0,1.4,3.0,13.0

Lance Aldinger,"C, F",394,21.9,15.5,1.1,8.9,1.3,1.7,4.3,13.0

Mason Harter,C,491,23.4,15.5,1.3,13.2,0.7,3.5,3.1,13.0

Major Walker Cuffie,nan,489,28.8,15.5,1.1,6.0,1.4,3.0,1.3,13.0

Marque Deveaux,"C, F",421,19.1,15.5,nan,14.4,nan,nan,nan,13.0

DaQuan Hawkins,"PG, SG",504,28.0,15.5,3.6,2.1,1.1,2.2,2.7,13.0

Daryus  Gray,G,500,29.4,15.5,2.5,6.0,2.0,3.6,2.6,13.0

Jacob  Cauley,"PG, SG",792,31.7,15.5,nan,nan,nan,nan,nan,13.0

Amir Jackson,"SF, F",739,27.4,15.5,1.0,12.8,1.7,1.9,1.8,13.0

Jordan Ross,nan,601,28.6,15.4,4.9,2.7,1.9,3.0,1.4,13.0

Cooper Logan,"G, F",610,26.5,15.4,4.6,6.2,2.9,3.8,2.8,13.0

Jacob Webb,G,554,22.2,15.4,2.1,6.2,1.5,3.4,2.0,13.0

"Ben Krystkowiak
Olympus (Salt Lake City, UT)",nan,550,22.9,15.4,2.7,6.9,1.7,2.0,2.6,13.0

Tristian Canfield,"SG, SF",347,20.4,15.4,1.9,8.6,1.6,3.3,4.2,13.0

Carter Curry,G,422,21.1,15.4,4.3,3.3,2.3,2.5,3.0,13.0

David Calvert,nan,454,21.6,15.4,nan,7.5,nan,nan,nan,13.0

Jonah Huffman,SG,582,25.3,15.3,0.8,2.4,0.9,2.6,3.5,13.0

Kenjrik Manley,"PG, SG",557,30.9,15.3,5.9,4.7,5.1,3.4,1.5,13.0

Vinny Buccilla,"PG, SG",610,26.5,15.3,5.6,4.6,1.2,2.7,nan,13.0

Wade Morrill,SF,583,26.5,15.3,nan,9.5,nan,nan,nan,13.0

Corbin Haarmeyer,"SG, SF",489,24.5,15.3,1.6,nan,2.0,2.2,3.1,13.0

Dylan Sutton,"PG, SG",694,27.8,15.3,nan,5.0,nan,2.6,nan,13.0

Landen Giles,nan,617,28.0,15.3,2.8,4.1,0.9,2.6,1.6,13.0

Luke Lindenmeyer,"SF, SG",613,26.7,15.3,2.6,7.4,1.1,2.2,3.2,13.0

Tait Kongsjord,F,475,20.7,15.3,nan,12.8,nan,nan,5.1,13.0

Joe Leland,G,542,27.1,15.3,3.6,4.7,1.3,2.8,2.4,13.0

Luke Rutherford,nan,490,27.2,15.3,4.5,4.4,3.5,4.1,2.6,13.0

Kyle Ingwerson,"SG, SF",639,27.8,15.3,3.1,5.4,1.0,2.1,2.6,13.0

Dashton Edgren,SG,656,31.2,15.3,1.6,3.2,1.2,2.0,1.7,13.0

Will Keltner,"PG, SG",545,24.8,15.3,nan,6.8,nan,nan,nan,13.0

Josh Beckham,"PF, C",615,25.6,15.2,1.8,9.9,1.2,4.2,3.7,13.0

Tyler Townley,PG,518,30.5,15.2,5.5,5.2,2.5,3.6,0.0,13.0

Bob Nunge,SF,438,25.8,15.2,nan,nan,nan,nan,nan,13.0

Braden Buchanan,"SG, SF",394,17.9,15.2,1.4,5.9,1.6,1.9,2.4,13.0

Grady Gardner,nan,498,27.7,15.2,2.2,4.3,2.7,3.4,1.7,13.0

Malachi Seely-Roberts,nan,764,29.4,15.2,6.2,5.6,nan,nan,nan,13.0

Donaven Johnson,"G, W",496,26.1,15.2,5.5,7.9,3.7,3.9,nan,13.0

Carter Nicholson,SG,616,24.6,15.1,1.8,7.3,1.0,1.9,2.8,13.0

Eamon O'donoghue,SG,420,23.3,15.1,2.4,4.1,1.0,2.6,2.8,13.0

Jaren Starks,G,507,26.7,15.1,1.8,3.6,1.9,2.2,2.7,13.0

Andrew Jean,nan,693,30.1,15.1,1.0,1.9,1.7,2.0,nan,13.0

Jack Johnson,F,591,26.9,15.1,3.5,6.1,1.3,2.3,3.0,13.0

Sam Case,nan,591,29.6,15.0,4.1,3.9,2.0,3.0,2.0,13.0

Braysen Yergler,PG,621,27.0,15.0,3.6,4.0,2.9,3.6,nan,13.0

Dylan Jones,G,590,28.1,15.0,2.2,4.4,2.1,2.6,1.7,13.0

Brayden Saxton,"C, F",689,27.6,15.0,2.0,7.2,2.6,2.8,2.6,13.0

Dillon Tomlinson,nan,443,21.1,15.0,nan,3.5,nan,nan,nan,13.0

Jamari Arnold,G,601,23.1,14.9,3.6,3.4,1.3,2.1,1.9,13.0

Daniel Ribeiro,SG,355,18.7,14.9,1.4,4.6,1.5,1.4,nan,13.0

Marcus Glock,nan,605,24.2,14.9,nan,nan,nan,nan,nan,13.0

Isaac Wilson,SG,459,20.9,14.9,1.1,4.3,0.8,1.7,3.3,13.0

David  De Anda ,G,539,29.9,14.8,7.5,nan,nan,nan,nan,13.0

Ryan Brown,"PG, W",600,28.6,14.8,5.2,4.4,3.9,nan,nan,13.0

Solomon Jackson,C,367,21.6,14.8,3.1,7.8,1.5,2.2,2.4,13.0

Jared Bohrer,G,577,28.9,14.8,2.2,1.5,0.8,2.4,1.9,13.0

Nick Bowne,"SF, PF",482,23.0,14.8,1.5,9.8,1.9,2.9,3.1,13.0

Keith Rockmore Jr,"SG, SF",489,25.7,14.8,2.5,6.2,1.7,2.4,2.8,13.0

JOHRDON MUMFORD,"SF, W",474,24.9,14.8,1.8,6.2,1.9,3.5,3.4,13.0

Edward Jones Jr,SF,594,25.8,14.8,2.0,8.2,0.6,1.6,3.4,13.0

Jaylin Houlder,PG,503,24.0,14.8,5.4,8.4,7.3,4.5,4.5,13.0

Benny Turner,"G, F",577,27.5,14.8,2.9,4.3,2.0,3.5,2.9,13.0

Ethan Sellars,"SG, PG",704,29.3,14.7,2.7,2.1,2.2,1.9,1.8,13.0

Jagger Orick,"SF, PF",661,26.4,14.7,2.5,4.7,2.1,3.6,3.1,13.0

Tristan Abbott,SF,540,28.4,14.7,2.8,6.2,2.3,3.4,1.9,13.0

Carter Lumpkin,G,641,26.7,14.7,3.7,3.9,2.2,1.3,1.5,13.0

Andrew Dill,G,646,28.1,14.7,nan,nan,nan,nan,nan,13.0

Jacob Spaulding,G,657,26.3,14.7,3.4,1.9,2.3,1.8,2.2,13.0

Alex Greene,G,614,27.9,14.6,nan,4.0,nan,nan,2.8,13.0

Eli Carden,F,590,25.7,14.6,5.9,6.3,2.6,4.8,2.8,13.0

Casey House,SG,472,18.2,14.6,1.2,3.5,1.8,1.0,2.2,13.0

Amarei Hunter,"W, F",479,26.6,14.6,1.9,6.8,1.3,2.4,2.4,13.0

Juan Navedo,G,746,28.7,14.6,2.9,6.6,3.5,3.8,1.9,13.0

Payton Chism,"PG, SG",799,28.5,14.6,4.4,3.6,3.4,2.7,1.9,13.0

Luke Fowler,SF,541,28.5,14.6,3.0,7.9,0.3,2.0,2.5,13.0

Will Jackson,"SG, SF",592,23.7,14.6,1.5,8.2,2.0,nan,nan,13.0

Kolton Redden,G,701,29.2,14.6,3.6,4.5,2.3,5.5,3.0,13.0

Bridger Hatch,"PG, SG",416,16.0,14.5,3.5,6.2,3.8,4.5,3.8,13.0

Braden  Flinders,nan,465,21.1,14.5,3.6,4.2,nan,nan,2.5,13.0

Bobby Good,F,668,29.0,14.5,nan,6.6,nan,nan,nan,13.0

Jackson Richards,G,620,27.0,14.5,2.9,5.7,1.0,3.1,2.4,13.0

Stockton Pyne,nan,572,24.9,14.5,2.0,7.7,1.2,3.8,3.6,13.0

Rhett Turner,nan,505,29.7,14.4,2.5,4.7,2.3,2.4,nan,13.0

Aden Hathaway,nan,461,27.1,14.4,4.1,3.2,1.5,2.1,2.0,13.0

Jacob Martin,PG,464,23.2,14.4,2.4,3.9,1.5,4.6,3.5,13.0

Steven Baker,SF,542,24.6,14.4,2.8,7.3,0.9,3.5,2.0,13.0

Corbin Meeker,nan,640,26.7,14.4,3.5,4.4,1.6,2.6,2.6,13.0

Jackson Hinrichs,SG,610,29.0,14.4,3.1,7.3,1.0,4.3,3.0,13.0

Jesse Cornell,SG,523,23.8,14.3,1.7,7.0,1.9,2.4,3.4,13.0

Sebastian Serrano,"PG, SG",521,24.8,14.3,2.5,6.2,1.4,3.8,2.3,13.0

Uriah Brown,"SG, PG",484,26.9,14.3,1.9,6.2,2.2,3.6,2.6,13.0

John Klein,"PF, SF",372,21.9,14.3,1.3,9.3,1.9,1.2,3.9,13.0

Brock Green,F,377,20.9,14.3,1.1,nan,0.9,4.7,1.8,13.0

Will Matters,PG,609,30.5,14.2,2.9,2.8,2.6,3.6,1.3,13.0

Kole Stewart,SG,714,28.6,14.2,3.0,3.0,1.7,2.5,2.9,13.0

Ben Parham,SG,534,22.3,14.2,2.9,7.0,2.2,4.1,4.1,13.0

Landon Broer,"SG, PG",480,21.8,14.2,1.8,3.1,2.5,4.2,3.5,13.0

David Lash,SF,530,25.2,14.2,1.5,10.7,1.6,1.3,3.0,13.0

AYDEN WATSON,"SF, W",627,25.1,14.2,3.7,9.3,1.7,4.4,3.5,13.0

Gray Madeira,"SG, PG",697,24.9,14.2,3.6,2.8,1.6,2.9,2.7,13.0

DeSean Branson,G,395,17.2,14.2,3.4,nan,nan,nan,3.4,13.0

Kade Pieper,"PF, SF",400,18.2,14.2,0.6,15.1,1.5,1.8,4.3,13.0

Mark Walker,"SG, SF",475,22.6,14.1,3.2,6.7,2.7,2.7,2.3,13.0

Caleb Miller,G,715,28.6,14.1,nan,nan,nan,nan,nan,13.0

Ethan Williams,"PG, SG",397,17.3,14.1,nan,nan,nan,nan,4.5,13.0

Jake Taylor,"PG, SG",382,21.2,14.1,5.3,2.1,2.7,nan,nan,13.0

Omari Ferguson,G,382,16.6,14.1,3.3,4.1,2.2,4.4,4.7,13.0

Kyle Keener,"PG, SG",860,29.7,14.1,5.8,4.1,1.7,2.9,2.2,13.0

Demark Smith,SF,339,17.8,14.1,1.0,8.3,1.2,3.5,4.2,13.0

Skyyler Gilbert,"C, F",405,23.8,14.1,2.5,14.5,nan,3.5,nan,13.0

Mason Shaw,PF,380,19.0,14.1,2.4,9.3,1.3,2.9,3.3,13.0

Ryan Anderson,"SG, PG",510,21.3,14.1,6.0,8.5,nan,nan,nan,13.0

Tate Thoene,G,654,23.4,14.0,2.9,4.2,3.9,2.4,3.0,13.0

Camden Scheidt,"SF, PF",650,28.3,14.0,0.9,6.5,1.8,1.7,1.9,13.0

Logan  Richins,nan,575,26.1,14.0,1.6,10.2,1.8,1.2,3.2,13.0

Griffin Cooper,"PF, C",451,17.3,14.0,0.8,9.2,1.1,nan,nan,13.0

Kentaryus Alexis-thompson,"SF, PF",307,15.4,14.0,nan,nan,nan,nan,nan,13.0

Ben Hammond,SG,472,20.5,14.0,2.9,6.2,2.2,3.7,4.4,13.0

Noah  Cutler ,nan,738,27.3,14.0,3.0,2.3,1.8,2.6,2.0,13.0

Khameron Hill,SF,482,26.8,13.9,nan,7.7,0.8,nan,4.3,13.0

Sam Kwapnioski,"SG, SF",407,23.9,13.9,2.6,4.3,2.0,4.2,4.3,13.0

Cannon Devries,PG,612,29.1,13.9,4.6,3.1,nan,3.4,nan,13.0

Phoenix Bramhall,nan,654,28.4,13.9,3.3,2.3,1.1,3.0,nan,13.0

Hunter Klepinger,nan,477,22.7,13.9,0.8,6.2,1.3,1.7,2.8,13.0

Noah Brumfield,F,309,16.3,13.9,2.2,6.4,2.7,2.9,3.5,13.0

Preston Pearson,G,476,25.1,13.8,3.6,7.9,1.3,2.8,2.4,13.0

Quaeveon Anderson,SG,513,28.5,13.8,0.5,8.0,0.7,1.3,2.1,13.0

Bradley Russell,SG,590,20.3,13.8,2.1,3.6,1.1,1.5,1.5,13.0

Landon Grimes,"F, C",829,27.6,13.8,1.4,9.3,1.1,2.8,2.4,13.0

Silas Spaulding,G,674,27.0,13.8,1.9,3.1,0.8,0.9,0.9,13.0

Ben McNamee,G,563,20.9,13.8,nan,nan,nan,nan,nan,13.0

R.J. Ogelsby,C,522,22.7,13.8,1.0,7.7,0.9,2.8,3.7,13.0

Blake Skipworth,nan,709,24.4,13.8,2.0,4.7,1.2,1.4,2.4,13.0

Jason Patterson,"P, G",544,27.2,13.8,4.6,5.2,2.8,nan,3.6,13.0

Brennan Cox,G,505,23.0,13.8,2.7,3.2,2.4,4.2,3.0,13.0

Payton Dixon,G,462,22.0,13.7,3.8,6.6,2.1,3.5,2.1,13.0

Lane Harrison,nan,628,27.3,13.7,nan,6.1,nan,nan,nan,13.0

Cade Stevens,G,606,27.5,13.7,6.2,6.7,3.2,2.9,2.9,13.0

Tavenor Watts,"PF, C",461,20.0,13.7,0.8,9.4,1.2,2.6,nan,13.0

Tanner Colflesh,G,697,30.3,40.1,4.5,8.4,3.2,3.3,2.7,15.0

SAYVEON ARMSTRONG,nan,446,26.2,37.9,5.5,11.9,5.0,nan,nan,15.0

Kacen Gantt,"C, F",630,31.5,35.3,0.4,11.0,1.3,4.1,1.0,15.0

Josh Martin,"G, PG",439,20.9,33.6,5.6,6.3,4.1,1.7,nan,15.0

Delavontae Jackson,"PG, SG",593,29.7,32.5,4.4,8.9,6.2,nan,1.9,15.0

Isaiah Vasser,"SG, G",412,22.9,32.1,4.0,7.0,1.4,1.3,1.6,15.0

Michael Gray,G,466,15.0,30.4,7.9,10.3,3.0,5.6,3.2,15.0

Rashad Bolden,PG,875,27.3,30.4,3.8,nan,nan,nan,nan,15.0

Hayden Llewellyn,G,924,28.9,29.6,3.3,3.5,nan,nan,nan,15.0

DaRon Holmes,nan,762,25.4,29.6,3.9,13.2,nan,nan,nan,15.0

Jakovian Buckley,PG,1092,29.5,28.9,8.4,6.6,4.0,4.2,1.8,15.0

Hunter Lane,"C, F",787,29.1,28.5,2.9,18.5,2.4,2.4,3.0,15.0

Yasuel Santiago diaz,G,930,26.6,28.5,4.3,6.5,6.1,2.8,3.3,15.0

Logan Owen,nan,578,28.9,28.2,2.4,8.7,2.7,nan,nan,15.0

William Lee,PG,575,16.4,28.0,5.4,nan,2.1,3.8,2.7,15.0

Semin Yoon,G,513,27.0,28.0,3.5,6.0,4.2,5.1,nan,15.0

Cole Wireman,nan,696,29.0,27.8,4.0,4.7,3.1,2.1,3.0,15.0

Skyler Schmidt,PF,530,29.4,27.5,3.1,17.8,2.3,nan,nan,15.0

Mason Moore,"SG, SF",1005,29.6,26.9,3.5,11.3,1.5,3.4,2.1,15.0

Chaze Harris,SF,573,26.0,26.9,4.4,9.3,2.7,4.5,3.6,15.0

Danny Deanda,G,502,26.4,26.6,nan,nan,nan,nan,nan,15.0

Damar Johnson-Dillard,G,583,29.2,26.5,5.4,6.9,5.1,6.0,2.9,15.0

William Jeffress,"G, F",766,29.5,26.4,2.5,10.6,1.4,2.9,1.9,15.0

Jason Friesen,C,403,20.2,26.4,nan,17.0,nan,nan,5.3,15.0

Brandin Podziemski,G,731,33.2,26.3,3.5,9.0,3.5,1.8,1.7,15.0

Latrell Wrightsell jr.,"PG, SG",714,28.6,26.3,nan,5.4,3.6,nan,nan,15.0

Andr? Mulibea,"SG, SF",652,29.6,26.0,2.0,7.7,1.9,2.6,2.0,15.0

Anthony Arrington,G,799,26.6,26.0,2.9,10.9,3.6,nan,nan,15.0

Rafe Kalberloh,nan,765,27.3,26.0,2.6,8.1,1.9,3.3,2.3,15.0

Logan Phillips,G,740,26.4,25.9,nan,6.3,nan,nan,nan,15.0

Kaeveon Mitchell,PG,899,30.0,25.9,3.7,6.3,3.1,3.5,2.6,15.0

Charlie Casillas,"PG, SG",472,20.5,25.9,nan,nan,nan,nan,nan,15.0

Ross Cournoyer,SG,770,24.8,25.9,3.9,4.9,3.0,5.0,nan,15.0

Ray'sean Taylor,G,997,29.3,25.8,5.4,6.5,2.8,3.9,3.0,15.0

Chris Littlefield,nan,415,24.4,25.8,3.2,3.2,nan,nan,nan,15.0

Trey Reid,PG,591,29.6,25.7,3.1,4.7,2.0,2.4,2.9,15.0

Benny Dow,nan,356,20.9,25.4,1.9,nan,2.3,10.3,3.6,15.0

Kelly Niece,"PG, SG",654,23.4,25.4,1.8,5.1,2.2,2.6,1.9,15.0

Russell Brunson Jr.,"G, PG",561,28.1,25.4,5.5,6.2,4.6,1.5,1.7,15.0

Jace Whiting,"PG, SG",706,30.7,25.4,5.3,5.3,3.0,3.0,2.2,15.0

Anton Berga,G,573,27.3,25.3,5.6,13.5,5.4,5.1,2.2,15.0

Kolden Vanlandingham,G,683,26.3,25.3,3.4,5.2,3.6,3.8,2.4,15.0

